"","Regions_ID","Regionsname","y_1850","y_1860","y_1870","y_1880","y_1890","y_1900","y_1910","y_1920","y_1930","y_1940","y_1950","y_1960","y_1970","y_1980","y_1990","y_2000","y_2014","Hist.-Nummer","Kanton","Bezirks-nummer","Bezirksname","Gemeindename","Datum der Aufnahme"
"463",1056,"Greppen","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",15551,"LU",312,"Luzern-Land","Greppen","2013-01-01"
"464",1058,"Horw","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",15559,"LU",312,"Luzern-Land","Horw","2013-01-01"
"465",1059,"Kriens","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",15576,"LU",312,"Luzern-Land","Kriens","2013-01-01"
"466",1061,"Luzern","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",15600,"LU",311,"Luzern-Stadt","Luzern","2013-01-01"
"467",1062,"Malters","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",15578,"LU",312,"Luzern-Land","Malters","2013-01-01"
"468",1063,"Meggen","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",15568,"LU",312,"Luzern-Land","Meggen","2013-01-01"
"469",1064,"Meierskappel","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",15567,"LU",312,"Luzern-Land","Meierskappel","2013-01-01"
"470",1065,"Root","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",16659,"LU",312,"Luzern-Land","Root","2025-01-01"
"471",1066,"Schwarzenberg","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %",15584,"LU",312,"Luzern-Land","Schwarzenberg","2013-01-01"
"472",1067,"Udligenswil","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",15530,"LU",312,"Luzern-Land","Udligenswil","2013-01-01"
"473",1068,"Vitznau","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",15526,"LU",312,"Luzern-Land","Vitznau","2013-01-01"
"474",1069,"Weggis","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",15528,"LU",312,"Luzern-Land","Weggis","2013-01-01"
"475",1082,"Büron","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",15534,"LU",314,"Sursee","Büron","2013-01-01"
"476",1083,"Buttisholz","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %",15533,"LU",314,"Sursee","Buttisholz","2013-01-01"
"477",1084,"Eich","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",15554,"LU",314,"Sursee","Eich","2013-01-01"
"478",1085,"Geuensee","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",15548,"LU",314,"Sursee","Geuensee","2013-01-01"
"479",1086,"Grosswangen","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %",15545,"LU",314,"Sursee","Grosswangen","2013-01-01"
"480",1088,"Hildisrieden","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",15562,"LU",314,"Sursee","Hildisrieden","2013-01-01"
"481",1089,"Knutwil","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %",15575,"LU",314,"Sursee","Knutwil","2013-01-01"
"482",1091,"Mauensee","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %",15573,"LU",314,"Sursee","Mauensee","2013-01-01"
"483",1093,"Neuenkirch","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",15570,"LU",314,"Sursee","Neuenkirch","2013-01-01"
"484",1094,"Nottwil","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",15572,"LU",314,"Sursee","Nottwil","2013-01-01"
"485",1095,"Oberkirch","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %",15569,"LU",314,"Sursee","Oberkirch","2013-01-01"
"486",1097,"Rickenbach (LU)","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",15520,"LU",314,"Sursee","Rickenbach (LU)","2013-01-01"
"487",1098,"Ruswil","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %",15580,"LU",314,"Sursee","Ruswil","2013-01-01"
"488",1099,"Schenkon","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",15664,"LU",314,"Sursee","Schenkon","2015-01-01"
"489",1100,"Schlierbach","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %",15588,"LU",314,"Sursee","Schlierbach","2013-01-01"
"490",1102,"Sempach","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",15587,"LU",314,"Sursee","Sempach","2013-01-01"
"491",1103,"Sursee","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",15529,"LU",314,"Sursee","Sursee","2013-01-01"
"492",1104,"Triengen","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",15599,"LU",314,"Sursee","Triengen","2013-01-01"
"493",1107,"Wolhusen","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: 60,0 - 79,9 %","Mehrheit katholisch: 60,0 - 79,9 %",15525,"LU",316,"Entlebuch","Wolhusen","2013-01-01"
"494",1121,"Alberswil","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit Katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %","Mehrheit katholisch: ≥ 80,0 %",15537,"LU",315,"Willisau","Alberswil","2013-01-01"
