Regions_ID;Regionsname;y_1850;y_1860;y_1870;y_1880;y_1890;y_1900;y_1910;y_1920;y_1930;y_1940;y_1950;y_1960;y_1970;y_1980;y_1990;y_2000;y_2014;Kanton;;;;;;
562;Giswil;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;OW;;;;;;
563;Kerns;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;OW;;;;;;
564;Lungern;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;OW;;;;;;
565;Sachseln;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;OW;;;;;;
566;Sarnen;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;OW;;;;;;
567;Beckenried;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;NW;;;;;;
568;Buochs;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;NW;;;;;;
569;Dallenwil;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;NW;;;;;;
570;Emmetten;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;NW;;;;;;
571;Ennetbürgen;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;NW;;;;;;
572;Ennetmoos;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;NW;;;;;;
573;Hergiswil (NW);Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;NW;;;;;;
574;Oberdorf (NW);Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;NW;;;;;;
575;Stans;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;NW;;;;;;
576;Stansstad;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;NW;;;;;;
577;Wolfenschiessen;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;NW;;;;;;
578;Baar;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;ZG;;;;;;
579;Cham;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;ZG;;;;;;
580;Hünenberg;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;ZG;;;;;;
581;Menzingen;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;ZG;;;;;;
582;Neuheim;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;ZG;;;;;;
583;Oberägeri;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;ZG;;;;;;
584;Risch;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;ZG;;;;;;
585;Steinhausen;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;ZG;;;;;;
586;Unterägeri;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;ZG;;;;;;
587;Walchwil;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 40,0 - 59,9 %;Mehrheit katholisch: 40,0 - 59,9 %;ZG;;;;;;
588;Zug;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 40,0 - 59,9 %;Mehrheit katholisch: 40,0 - 59,9 %;ZG;;;;;;
589;Châtillon (FR);Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;FR;;;;;;
590;Cugy (FR);Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;FR;;;;;;
591;Fétigny;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;FR;;;;;;
592;Gletterens;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 40,0 - 59,9 %;Mehrheit katholisch: 40,0 - 59,9 %;FR;;;;;;
593;Lully (FR);Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;FR;;;;;;
594;Ménières;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit Katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: ≥ 80,0 %;Mehrheit katholisch: 60,0 - 79,9 %;Mehrheit katholisch: 60,0 - 79,9 %;FR;;;;;;
